id,scores
4796,0.120875
4797,0.040382
4798,0.140213
4799,0.067238
4800,0.121117
4801,0.047924
4802,0.128608
4803,0.111224
4804,0.139647
4805,0.101976
4806,0.145951
4807,0.146186
4808,0.131351
4809,0.120668
4810,0.140095
4811,0.128236
4812,0.144737
4813,0.144143
4814,0.088548
4815,0.147202
4816,0.132101
4817,0.076988
4818,0.140929
4819,0.089469
4820,0.041645
4821,0.146099
4822,0.138301
4823,0.103020
4824,0.116293
4825,0.120605
4826,0.143634
4827,0.078491
4828,0.143086
4829,0.050599
4830,0.132531
4831,0.065067
4832,0.108586
4833,0.086359
4834,0.093622
4835,0.074473
4836,0.123376
4837,0.073059
4838,0.118123
4839,0.087876
4840,0.108451
4841,0.041828
4842,0.111914
4843,0.085781
4844,0.138002
4845,0.080495
4846,0.093225
4847,0.078456
4848,0.137018
4849,0.071827
4850,0.098196
4851,0.114904
4852,0.075275
4853,0.099487
4854,0.067126
4855,0.083422
4856,0.107395
4857,0.064833
4858,0.124959
4859,0.089447
4860,0.126304
4861,0.144645
4862,0.092812
4863,0.045915
4864,0.092474
4865,0.139613
4866,0.108486
4867,0.050780
4868,0.099534
4869,0.115836
4870,0.095482
4871,0.104725
4872,0.145900
4873,0.063955
4874,0.132168
4875,0.046276
4876,0.127837
4877,0.091826
4878,0.103582
4879,0.086966
4880,0.115375
4881,0.091196
4882,0.123771
4883,0.059231
4884,0.146435
4885,0.061163
4886,0.113332
4887,0.113880
4888,0.092498
4889,0.067049
4890,0.124866
4891,0.060349
4892,0.062625
4893,0.083461
4894,0.137924
4895,0.089328
4896,0.108552
4897,0.111377
4898,0.110918
4899,0.103164
4900,0.151606
4901,0.089334
4902,0.141124
4903,0.147047
4904,0.103861
4905,0.074190
4906,0.062101
4907,0.103126
4908,0.132801
4909,0.029398
4910,0.130800
4911,0.100320
4912,0.140030
4913,0.146148
4914,0.099073
4915,0.129912
4916,0.135211
4917,0.117126
4918,0.136269
4919,0.085213
4920,0.150551
4921,0.124138
4922,0.085744
4923,0.106495
4924,0.142865
4925,0.128515
4926,0.058729
4927,0.082717
4928,0.111570
4929,0.114379
4930,0.121225
4931,0.108051
4932,0.144007
4933,0.140373
4934,0.117942
4935,0.122286
4936,0.118594
4937,0.105395
4938,0.076888
4939,0.131298
4940,0.117862
4941,0.127151
4942,0.147371
4943,0.117151
4944,0.146039
4945,0.124275
4946,0.126993
4947,0.110651
4948,0.090557
4949,0.118186
4950,0.144052
4951,0.086204
4952,0.096108
4953,0.143592
4954,0.100043
4955,0.110602
4956,0.105089
4957,0.117551
4958,0.134207
4959,0.124135
4960,0.145871
4961,0.123958
4962,0.119457
4963,0.115755
4964,0.129976
4965,0.125322
4966,0.130303
4967,0.106178
4968,0.124361
4969,0.127183
4970,0.137778
4971,0.146894
4972,0.148561
4973,0.142896
4974,0.129652
4975,0.137561
4976,0.141206
4977,0.142610
4978,0.147545
4979,0.149200
4980,0.133457
4981,0.116865
4982,0.137242
4983,0.125523
4984,0.092287
4985,0.058008
4986,0.102085
4987,0.110767
4988,0.127824
4989,0.127403
4990,0.121476
4991,0.140369
4992,0.139762
4993,0.146817
4994,0.082441
4995,0.132399
4996,0.099502
4997,0.111523
4998,0.149261
4999,0.123529
5000,0.086624
5001,0.117680
5002,0.131294
5003,0.131354
5004,0.147928
5005,0.113462
5006,0.144696
5007,0.093315
5008,0.133949
5009,0.106862
5010,0.100303
5011,0.126476
5012,0.147876
5013,0.094625
5014,0.130854
5015,0.090474
5016,0.106047
5017,0.105007
5018,0.085579
5019,0.061616
5020,0.147758
5021,0.127535
5022,0.131403
5023,0.145257
5024,0.130110
5025,0.143580
5026,0.125789
5027,0.114035
5028,0.125844
5029,0.093897
5030,0.133968
5031,0.098202
5032,0.093672
5033,0.135195
5034,0.071044
5035,0.126741
5036,0.133173
5037,0.123521
5038,0.143818
5039,0.120846
5040,0.110445
5041,0.112785
5042,0.135443
5043,0.119068
5044,0.113598
5045,0.089767
5046,0.135394
5047,0.137013
5048,0.116026
5049,0.109508
5050,0.134786
5051,0.139757
5052,0.081770
5053,0.082063
5054,0.142152
5055,0.104100
5056,0.102150
5057,0.135247
5058,0.150433
5059,0.133349
5060,0.125332
5061,0.125190
5062,0.072710
5063,0.113225
5064,0.064087
5065,0.102411
5066,0.130500
5067,0.099302
5068,0.120626
5069,0.127553
5070,0.112008
5071,0.084686
5072,0.075329
5073,0.142762
5074,0.061610
5075,0.139494
5076,0.085333
5077,0.118863
5078,0.119450
5079,0.117195
5080,0.123052
5081,0.125700
5082,0.136698
5083,0.061526
5084,0.095980
5085,0.099393
5086,0.122541
5087,0.120059
5088,0.113907
5089,0.124438
5090,0.148418
5091,0.102757
5092,0.104017
5093,0.114414
5094,0.115243
5095,0.106794
5096,0.091001
5097,0.121306
5098,0.138456
5099,0.108639
5100,0.134594
5101,0.121868
5102,0.115891
5103,0.107536
5104,0.129669
5105,0.111530
5106,0.081193
5107,0.136738
5108,0.080262
5109,0.114037
5110,0.131894
5111,0.116601
5112,0.136968
5113,0.107330
5114,0.147848
5115,0.085649
5116,0.096569
5117,0.105929
5118,0.115823
5119,0.098803
5120,0.079786
5121,0.118813
5122,0.139297
5123,0.145737
5124,0.140052
5125,0.127169
5126,0.082089
5127,0.081912
5128,0.146778
5129,0.058213
5130,0.116501
5131,0.072489
5132,0.133392
5133,0.098310
5134,0.109159
5135,0.087893
5136,0.131825
5137,0.114722
5138,0.117121
5139,0.103784
5140,0.126799
5141,0.124061
5142,0.142201
5143,0.124106
5144,0.126224
5145,0.106708
5146,0.128661
5147,0.066799
5148,0.145450
5149,0.132782
5150,0.138212
5151,0.057686
5152,0.106069
5153,0.068942
5154,0.057800
5155,0.114644
5156,0.103081
5157,0.124193
5158,0.122608
5159,0.083577
5160,0.136784
5161,0.114357
5162,0.096771
5163,0.089648
5164,0.125040
5165,0.109805
5166,0.102651
5167,0.055403
5168,0.133726
5169,0.125004
5170,0.095292
5171,0.097830
5172,0.125437
5173,0.101642
5174,0.142153
5175,0.108932
5176,0.148075
5177,0.125081
5178,0.132472
5179,0.095049
5180,0.138500
5181,0.110895
5182,0.086981
5183,0.101986
5184,0.127976
5185,0.131542
5186,0.119600
5187,0.058307
5188,0.143593
5189,0.131189
5190,0.126498
5191,0.065009
5192,0.105438
5193,0.101704
5194,0.086559
5195,0.117661
5196,0.099192
5197,0.118976
5198,0.101634
5199,0.109467
5200,0.137738
5201,0.143292
5202,0.085994
5203,0.074366
5204,0.147875
5205,0.114344
5206,0.140303
5207,0.101589
5208,0.130379
5209,0.140715
5210,0.129260
5211,0.117312
5212,0.139510
5213,0.101686
5214,0.132692
5215,0.096733
5216,0.124578
5217,0.109193
5218,0.127946
5219,0.135311
5220,0.128458
5221,0.134858
5222,0.099210
5223,0.114807
5224,0.149577
5225,0.140334
5226,0.120241
5227,0.045566
5228,0.067437
5229,0.116763
5230,0.119226
5231,0.097309
5232,0.135968
5233,0.132309
5234,0.151035
5235,0.138263
5236,0.073917
5237,0.140194
5238,0.136332
5239,0.142943
5240,0.102706
5241,0.075831
5242,0.141349
5243,0.103625
5244,0.102434
5245,0.135891
5246,0.063157
5247,0.080563
5248,0.088378
5249,0.105651
5250,0.077270
5251,0.105565
5252,0.129319
5253,0.120182
5254,0.127562
5255,0.123690
5256,0.143204
5257,0.104705
5258,0.089030
5259,0.061501
5260,0.127807
5261,0.129560
5262,0.139118
5263,0.096795
5264,0.129623
5265,0.109094
5266,0.101807
5267,0.103192
5268,0.059115
5269,0.125179
5270,0.135290
5271,0.138877
5272,0.121977
5273,0.091336
5274,0.117346
5275,0.110343
5276,0.133100
5277,0.092273
5278,0.133397
5279,0.113414
5280,0.142410
5281,0.112900
5282,0.106284
5283,0.109748
5284,0.108643
5285,0.111564
5286,0.112347
5287,0.113941
5288,0.137245
5289,0.095103
5290,0.120070
5291,0.136612
5292,0.124578
5293,0.097158
5294,0.136037
5295,0.112658
5296,0.137814
5297,0.091205
5298,0.110917
5299,0.102177
5300,0.108012
5301,0.129869
5302,0.110410
5303,0.121584
5304,0.142667
5305,0.124157
5306,0.120718
5307,0.126016
5308,0.107707
5309,0.126277
5310,0.126686
5311,0.100058
5312,0.094801
5313,0.111809
5314,0.118899
5315,0.097805
5316,0.065151
5317,0.101818
5318,0.086808
5319,0.045985
5320,0.066348
5321,0.059189
5322,0.134627
5323,0.103439
5324,0.141824
5325,0.124696
5326,0.118822
5327,0.114143
5328,0.106873
5329,0.102485
5330,0.111583
5331,0.110129
5332,0.103428
5333,0.118447
5334,0.087381
5335,0.110417
5336,0.148196
5337,0.103840
5338,0.138205
5339,0.134625
5340,0.081658
5341,0.140076
5342,0.114248
5343,0.097883
5344,0.064405
5345,0.063595
5346,0.141848
5347,0.115047
5348,0.086191
5349,0.102095
5350,0.114098
5351,0.132483
5352,0.127769
5353,0.062582
5354,0.132801
5355,0.136862
5356,0.136965
5357,0.081416
5358,0.098461
5359,0.088656
5360,0.136616
5361,0.128094
5362,0.113765
5363,0.121368
5364,0.098810
5365,0.094698
5366,0.112484
5367,0.104118
5368,0.120158
5369,0.116800
5370,0.120148
5371,0.122235
5372,0.143008
5373,0.062570
5374,0.102249
5375,0.138913
5376,0.102916
5377,0.068508
5378,0.120348
5379,0.088157
5380,0.078786
5381,0.130948
5382,0.132201
5383,0.111051
5384,0.093600
5385,0.109385
5386,0.071890
5387,0.064920
5388,0.091276
5389,0.114109
5390,0.145798
5391,0.136547
5392,0.121870
5393,0.072840
5394,0.121484
5395,0.139656
5396,0.131525
5397,0.054667
5398,0.070587
5399,0.099444
5400,0.100503
5401,0.117068
5402,0.100917
5403,0.113782
5404,0.139960
5405,0.118147
5406,0.112923
5407,0.088607
5408,0.134153
5409,0.085708
5410,0.109139
5411,0.126784
5412,0.128071
5413,0.124460
5414,0.137927
5415,0.121604
5416,0.112660
5417,0.117834
5418,0.088234
5419,0.120710
5420,0.103740
5421,0.109803
5422,0.066398
5423,0.110170
5424,0.130200
5425,0.130031
5426,0.146148
5427,0.101184
5428,0.146040
5429,0.131953
5430,0.066683
5431,0.122658
5432,0.137468
5433,0.097039
5434,0.124774
5435,0.113990
5436,0.087123
5437,0.107282
5438,0.081262
5439,0.135159
5440,0.142781
5441,0.132719
5442,0.070098
5443,0.136385
5444,0.135191
5445,0.136538
5446,0.122068
5447,0.133221
5448,0.125440
5449,0.099232
5450,0.137445
5451,0.111320
5452,0.103731
5453,0.107477
5454,0.134741
5455,0.066573
5456,0.112368
5457,0.118865
5458,0.122675
5459,0.131006
5460,0.097624
5461,0.051487
5462,0.131044
5463,0.128885
5464,0.134079
5465,0.127172
5466,0.128186
5467,0.092138
5468,0.107846
5469,0.021863
5470,0.082450
5471,0.115948
5472,0.120831
5473,0.098790
5474,0.063725
5475,0.053219
5476,0.138300
5477,0.130449
5478,0.094889
5479,0.139162
5480,0.108435
5481,0.100683
5482,0.133046
5483,0.141558
5484,0.148104
5485,0.121578
5486,0.125060
5487,0.101072
5488,0.094596
5489,0.118105
5490,0.126381
5491,0.107295
5492,0.133824
5493,0.118159
5494,0.143731
5495,0.126906
5496,0.090446
5497,0.128831
5498,0.129805
5499,0.122291
5500,0.148635
5501,0.116965
5502,0.101433
5503,0.114634
5504,0.125499
5505,0.074864
5506,0.122302
5507,0.144148
5508,0.114348
5509,0.097320
5510,0.122183
5511,0.073357
5512,0.059863
5513,0.116662
5514,0.098281
5515,0.115730
5516,0.140039
5517,0.111398
5518,0.133530
5519,0.122752
5520,0.149242
5521,0.097548
5522,0.113652
5523,0.127820
5524,0.117287
5525,0.072105
5526,0.143723
5527,0.135672
5528,0.102220
5529,0.089396
5530,0.147619
5531,0.071388
5532,0.104346
5533,0.125376
5534,0.125459
5535,0.136764
5536,0.088314
5537,0.108240
5538,0.145275
5539,0.135299
5540,0.124038
5541,0.067469
5542,0.127329
5543,0.138367
5544,0.141649
5545,0.110283
5546,0.135882
5547,0.090981
5548,0.119662
5549,0.103094
5550,0.135047
5551,0.121351
5552,0.146901
5553,0.081636
5554,0.074578
5555,0.114163
5556,0.127391
5557,0.106364
5558,0.136120
5559,0.109111
5560,0.081675
5561,0.116866
5562,0.112622
5563,0.092129
5564,0.144597
5565,0.111696
5566,0.091823
5567,0.108957
5568,0.144439
5569,0.129001
5570,0.151030
5571,0.142089
5572,0.116223
5573,0.096325
5574,0.117618
5575,0.121335
5576,0.116772
5577,0.110589
5578,0.127040
5579,0.119380
5580,0.106444
5581,0.123905
5582,0.148365
5583,0.073123
5584,0.103388
5585,0.066563
5586,0.127828
5587,0.077865
5588,0.126235
5589,0.129792
5590,0.125188
5591,0.119870
5592,0.113647
5593,0.118980
5594,0.123808
5595,0.136103
5596,0.093223
5597,0.127650
5598,0.128926
5599,0.122106
5600,0.124702
5601,0.141963
5602,0.134654
5603,0.121857
5604,0.107335
5605,0.080920
5606,0.074383
5607,0.127092
5608,0.087350
5609,0.118448
5610,0.148932
5611,0.092020
5612,0.132776
5613,0.113889
5614,0.112530
5615,0.084432
5616,0.141959
5617,0.122185
5618,0.111281
5619,0.119523
5620,0.118719
5621,0.077343
5622,0.089944
5623,0.127800
5624,0.134764
5625,0.115191
5626,0.100867
5627,0.064343
5628,0.137857
5629,0.107157
5630,0.138289
5631,0.121672
5632,0.103175
5633,0.088013
5634,0.049876
5635,0.141772
5636,0.100223
5637,0.089705
5638,0.111526
5639,0.113928
5640,0.126247
5641,0.089080
5642,0.087403
5643,0.141959
5644,0.132142
5645,0.123415
5646,0.091947
5647,0.099225
5648,0.151164
5649,0.091860
5650,0.146220
5651,0.121387
5652,0.089771
5653,0.114509
5654,0.139324
5655,0.143048
5656,0.109335
5657,0.124775
5658,0.132823
5659,0.110705
5660,0.139831
5661,0.072846
5662,0.103197
5663,0.108454
5664,0.145791
5665,0.065179
5666,0.138086
5667,0.143239
5668,0.092567
5669,0.127221
5670,0.124232
5671,0.105796
5672,0.128942
5673,0.095472
5674,0.093091
5675,0.140063
5676,0.128587
5677,0.098650
5678,0.130545
5679,0.092689
5680,0.130753
5681,0.138074
5682,0.132904
5683,0.096928
5684,0.068239
5685,0.118839
5686,0.138508
5687,0.093726
5688,0.122890
5689,0.106272
5690,0.116637
5691,0.145252
5692,0.060912
5693,0.115043
5694,0.080526
5695,0.118705
5696,0.123571
5697,0.107374
5698,0.048923
5699,0.105708
5700,0.131787
5701,0.127506
5702,0.115799
5703,0.121994
5704,0.140787
5705,0.136623
5706,0.131649
5707,0.100774
5708,0.148249
5709,0.105634
5710,0.114459
5711,0.125238
5712,0.091797
5713,0.141193
5714,0.148317
5715,0.077015
5716,0.145438
5717,0.082616
5718,0.107620
5719,0.102586
5720,0.132565
5721,0.116547
5722,0.125018
5723,0.127342
5724,0.106528
5725,0.128273
5726,0.076301
5727,0.137323
5728,0.077883
5729,0.112626
5730,0.060348
5731,0.134944
5732,0.147491
5733,0.076297
5734,0.121848
5735,0.122183
5736,0.132689
5737,0.121021
5738,0.124644
5739,0.119324
5740,0.060102
5741,0.120934
5742,0.122801
5743,0.115294
5744,0.093329
5745,0.134355
5746,0.140264
5747,0.109600
5748,0.067814
5749,0.136465
5750,0.108535
5751,0.078292
5752,0.139891
5753,0.111465
5754,0.124056
5755,0.120223
5756,0.149229
5757,0.119111
5758,0.104443
5759,0.110544
5760,0.150799
5761,0.139782
5762,0.120643
5763,0.122937
5764,0.142682
5765,0.120060
5766,0.131213
5767,0.122367
5768,0.133392
5769,0.141126
5770,0.133998
5771,0.110500
5772,0.136659
5773,0.122809
5774,0.123261
5775,0.126217
5776,0.083717
5777,0.121289
5778,0.143664
5779,0.145051
5780,0.120862
5781,0.131644
5782,0.085355
5783,0.116134
5784,0.144663
5785,0.135183
5786,0.133786
5787,0.102959
5788,0.088208
5789,0.143371
5790,0.094152
5791,0.126533
5792,0.133290
5793,0.103069
5794,0.116244
5795,0.124674
5796,0.111573
5797,0.128169
5798,0.134237
5799,0.092800
5800,0.109581
5801,0.096567
5802,0.080067
5803,0.135278
5804,0.102098
5805,0.133364
5806,0.111052
5807,0.126832
5808,0.086117
5809,0.118659
5810,0.102873
5811,0.128775
5812,0.119889
5813,0.135021
5814,0.147670
5815,0.091454
5816,0.125870
5817,0.139006
5818,0.139556
5819,0.104574
5820,0.125842
5821,0.126158
5822,0.132894
5823,0.089293
5824,0.149624
5825,0.120357
5826,0.141660
5827,0.104660
5828,0.110359
5829,0.129777
5830,0.124398
5831,0.103702
5832,0.090165
5833,0.147138
5834,0.141127
5835,0.127540
5836,0.113510
5837,0.124913
5838,0.134494
5839,0.122110
5840,0.143122
5841,0.099769
5842,0.091919
5843,0.102228
5844,0.117782
5845,0.072839
5846,0.134104
5847,0.125947
5848,0.143344
5849,0.119809
5850,0.148982
5851,0.123019
5852,0.107902
5853,0.098821
5854,0.107326
5855,0.131181
5856,0.114798
5857,0.122216
5858,0.131941
5859,0.128965
5860,0.144802
5861,0.107400
5862,0.147051
5863,0.133280
5864,0.147454
5865,0.134739
5866,0.104908
5867,0.096892
5868,0.100310
5869,0.127251
5870,0.139626
5871,0.103987
5872,0.125712
5873,0.125803
5874,0.127187
5875,0.121244
5876,0.125182
5877,0.126865
5878,0.133978
5879,0.120438
5880,0.143747
5881,0.089549
5882,0.150627
5883,0.109032
5884,0.110938
5885,0.067346
5886,0.074278
5887,0.093044
5888,0.122625
5889,0.108601
5890,0.105090
5891,0.119582
5892,0.124761
5893,0.138010
5894,0.121234
5895,0.058361
5896,0.128073
5897,0.120586
5898,0.149616
5899,0.120373
5900,0.093022
5901,0.137061
5902,0.089367
5903,0.140939
5904,0.141684
5905,0.122656
5906,0.136775
5907,0.106548
5908,0.113553
5909,0.062557
5910,0.132370
5911,0.111927
5912,0.136806
5913,0.126749
5914,0.085700
5915,0.133479
5916,0.103715
5917,0.108327
5918,0.134620
5919,0.099000
5920,0.088466
5921,0.118531
5922,0.113528
5923,0.093870
5924,0.146151
5925,0.126027
5926,0.119279
5927,0.120433
5928,0.100661
5929,0.098815
5930,0.146583
5931,0.117858
5932,0.128258
5933,0.141857
5934,0.130482
5935,0.112660
5936,0.145332
5937,0.141949
5938,0.100868
5939,0.102319
5940,0.126830
5941,0.107923
5942,0.122152
5943,0.125037
5944,0.137073
5945,0.127264
5946,0.112979
5947,0.117062
5948,0.097629
5949,0.111341
5950,0.147560
5951,0.102545
5952,0.086505
5953,0.129030
5954,0.121899
5955,0.133293
5956,0.106618
5957,0.139243
5958,0.092154
5959,0.111989
5960,0.130646
5961,0.066584
5962,0.139533
5963,0.135553
5964,0.125070
5965,0.097649
5966,0.150921
5967,0.066995
5968,0.098893
5969,0.096873
5970,0.136807
5971,0.108613
5972,0.028796
5973,0.077672
5974,0.138111
5975,0.088499
5976,0.148800
5977,0.114774
5978,0.069746
5979,0.138108
5980,0.117182
5981,0.062534
5982,0.043873
5983,0.136082
5984,0.094980
5985,0.103310
5986,0.145991
5987,0.088236
5988,0.083075
5989,0.094048
5990,0.115513
5991,0.116170
5992,0.136804
5993,0.063577
5994,0.141793
5995,0.078071
5996,0.121434
5997,0.097917
5998,0.121732
5999,0.125904
6000,0.122724
6001,0.072717
6002,0.141817
6003,0.132614
6004,0.118828
6005,0.086732
6006,0.134882
6007,0.091489
6008,0.104568
6009,0.124537
6010,0.143667
6011,0.110070
6012,0.087890
6013,0.050136
6014,0.142860
6015,0.087088
6016,0.132345
6017,0.093131
6018,0.136378
6019,0.120426
6020,0.147505
6021,0.140062
6022,0.125665
6023,0.054103
6024,0.120667
6025,0.076820
6026,0.126971
6027,0.094630
6028,0.115458
6029,0.052617
6030,0.118850
6031,0.096501
6032,0.105066
6033,0.073511
6034,0.121204
6035,0.101209
6036,0.139558
6037,0.114120
6038,0.089435
6039,0.095994
6040,0.128732
6041,0.108482
6042,0.125963
6043,0.137855
6044,0.107135
6045,0.037259
6046,0.133511
6047,0.052753
6048,0.139431
6049,0.111726
6050,0.105491
6051,0.131745
6052,0.144742
6053,0.080234
6054,0.132574
6055,0.073768
6056,0.087962
6057,0.070163
6058,0.126573
6059,0.089772
6060,0.121105
6061,0.100032
6062,0.147135
6063,0.068926
6064,0.139394
6065,0.060359
6066,0.072951
6067,0.127053
6068,0.138167
6069,0.068054
6070,0.143038
6071,0.089339
6072,0.123140
6073,0.128199
6074,0.128713
6075,0.134044
6076,0.040322
6077,0.119766
6078,0.130024
6079,0.088875
6080,0.133180
6081,0.081560
6082,0.147281
6083,0.131201
6084,0.099392
6085,0.077318
6086,0.131217
6087,0.106542
6088,0.072464
6089,0.063547
6090,0.108441
6091,0.098597
6092,0.120211
6093,0.108849
6094,0.134740
6095,0.114810
6096,0.116329
6097,0.079088
6098,0.124298
6099,0.092868
6100,0.115429
6101,0.094996
6102,0.122133
6103,0.053293
6104,0.147797
6105,0.102109
6106,0.111094
6107,0.125400
6108,0.143644
6109,0.079287
6110,0.150037
6111,0.114341
6112,0.082228
6113,0.066642
6114,0.103470
6115,0.095566
6116,0.141078
6117,0.062051
6118,0.120785
6119,0.077782
6120,0.079548
6121,0.126511
6122,0.150994
6123,0.071585
6124,0.128633
6125,0.085067
6126,0.114031
6127,0.102004
6128,0.084219
6129,0.101968
6130,0.128176
6131,0.084179
6132,0.117403
6133,0.069702
6134,0.141643
6135,0.131527
6136,0.121619
6137,0.065379
6138,0.093421
6139,0.070453
6140,0.125608
6141,0.081910
6142,0.141637
6143,0.094629
6144,0.102032
6145,0.119942
6146,0.077129
6147,0.108092
6148,0.127237
6149,0.096535
6150,0.094880
6151,0.109650
6152,0.087534
6153,0.121901
6154,0.125160
6155,0.121374
6156,0.095983
6157,0.106310
6158,0.099273
6159,0.064222
6160,0.143168
6161,0.075021
6162,0.129103
6163,0.109091
6164,0.102729
6165,0.135104
6166,0.130983
6167,0.092405
6168,0.114279
6169,0.115942
6170,0.127614
6171,0.106783
6172,0.131645
6173,0.086929
6174,0.100580
6175,0.066359
6176,0.141990
6177,0.113766
6178,0.141250
6179,0.056508
6180,0.132266
6181,0.137208
6182,0.082636
6183,0.140398
6184,0.120750
6185,0.075145
6186,0.145858
6187,0.124658
6188,0.143856
6189,0.110272
6190,0.071426
6191,0.123554
6192,0.150011
6193,0.101615
6194,0.119354
6195,0.110283
6196,0.130994
6197,0.127905
6198,0.129589
6199,0.116537
6200,0.095881
6201,0.052492
6202,0.140583
6203,0.108085
6204,0.089669
6205,0.122527
6206,0.146679
6207,0.095824
6208,0.145220
6209,0.141526
6210,0.118389
6211,0.095247
6212,0.102849
6213,0.115647
6214,0.110218
6215,0.111095
6216,0.116137
6217,0.092110
6218,0.143653
6219,0.123057
6220,0.130261
6221,0.129216
6222,0.119848
6223,0.100214
6224,0.140522
6225,0.118929
6226,0.145138
6227,0.094921
6228,0.116084
6229,0.144009
6230,0.117742
6231,0.079843
6232,0.146673
6233,0.120133
6234,0.104219
6235,0.119022
6236,0.117880
6237,0.099235
6238,0.078325
6239,0.106361
6240,0.104588
6241,0.135165
6242,0.119365
6243,0.115485
6244,0.146656
6245,0.089887
6246,0.136240
6247,0.142844
6248,0.104225
6249,0.090273
6250,0.147912
6251,0.111295
6252,0.111616
6253,0.094797
6254,0.143584
6255,0.103387
6256,0.078437
6257,0.116240
6258,0.109693
6259,0.119894
6260,0.141477
6261,0.111093
6262,0.147965
6263,0.137070
6264,0.143760
6265,0.122756
6266,0.110944
6267,0.123458
6268,0.136313
6269,0.119430
6270,0.108849
6271,0.124429
6272,0.135434
6273,0.104393
6274,0.115146
6275,0.117043
6276,0.127325
6277,0.143888
6278,0.139475
6279,0.118030
6280,0.074562
6281,0.115244
6282,0.132472
6283,0.125221
6284,0.112370
6285,0.111650
6286,0.123581
6287,0.129157
6288,0.128469
6289,0.098944
6290,0.124733
6291,0.111096
6292,0.127814
6293,0.113284
6294,0.145535
6295,0.125174
6296,0.091310
6297,0.127698
6298,0.099558
6299,0.122137
6300,0.135653
6301,0.095377
6302,0.085575
6303,0.140712
6304,0.116673
6305,0.115809
6306,0.088166
6307,0.066034
6308,0.094413
6309,0.111450
6310,0.141050
6311,0.140285
6312,0.131161
6313,0.088486
6314,0.093813
6315,0.119721
6316,0.110946
6317,0.110988
6318,0.145700
6319,0.127644
6320,0.113752
6321,0.127741
6322,0.135132
6323,0.113775
6324,0.117828
6325,0.078531
6326,0.108131
6327,0.076232
6328,0.144155
6329,0.121204
6330,0.092908
6331,0.117564
6332,0.115345
6333,0.127944
6334,0.143927
6335,0.119526
6336,0.131540
6337,0.111917
6338,0.109653
6339,0.131163
6340,0.121457
6341,0.107050
6342,0.135120
6343,0.114488
6344,0.117280
6345,0.065427
6346,0.127778
6347,0.117130
6348,0.113969
6349,0.091464
6350,0.102860
6351,0.123175
6352,0.135184
6353,0.108499
6354,0.119573
6355,0.099199
6356,0.141593
6357,0.110768
6358,0.108013
6359,0.094657
6360,0.136863
6361,0.138095
6362,0.118266
6363,0.094168
6364,0.050839
6365,0.142732
6366,0.150841
6367,0.106834
6368,0.112754
6369,0.104499
6370,0.130195
6371,0.142091
6372,0.148917
6373,0.113173
6374,0.138277
6375,0.107128
6376,0.122378
6377,0.085922
6378,0.115395
6379,0.125729
6380,0.150375
6381,0.129547
6382,0.144933
6383,0.099450
6384,0.149325
6385,0.107777
6386,0.084659
6387,0.130411
6388,0.122803
6389,0.114249
6390,0.127505
6391,0.080886
6392,0.131924
6393,0.122367
6394,0.067851
6395,0.146482
6396,0.113873
6397,0.129980
6398,0.139311
6399,0.089130
6400,0.078162
6401,0.095013
6402,0.112001
6403,0.112236
6404,0.133752
6405,0.118474
6406,0.080313
6407,0.099788
6408,0.145729
6409,0.099510
6410,0.119402
6411,0.143617
6412,0.110195
6413,0.139762
6414,0.131086
6415,0.122249
6416,0.136188
6417,0.122418
6418,0.123455
6419,0.144409
6420,0.087151
6421,0.085842
6422,0.126472
6423,0.131226
6424,0.070972
6425,0.094326
6426,0.118659
6427,0.112201
6428,0.094070
6429,0.120290
6430,0.112322
6431,0.121210
6432,0.127036
6433,0.099607
6434,0.125689
6435,0.122271
6436,0.145349
6437,0.128936
6438,0.105231
6439,0.139519
6440,0.123893
6441,0.093306
6442,0.094804
6443,0.126377
6444,0.062567
6445,0.088719
6446,0.099192
6447,0.096491
6448,0.121610
6449,0.113988
6450,0.094600
6451,0.124897
6452,0.110354
6453,0.102640
6454,0.124377
6455,0.131890
6456,0.125323
6457,0.104034
6458,0.141961
6459,0.136144
6460,0.136904
6461,0.089458
6462,0.091459
6463,0.122132
6464,0.141642
6465,0.096710
6466,0.087778
6467,0.074896
6468,0.084066
6469,0.108915
6470,0.118197
6471,0.125719
6472,0.108303
6473,0.116648
6474,0.083320
6475,0.128034
6476,0.108491
6477,0.116663
6478,0.109666
6479,0.140952
6480,0.128481
6481,0.139088
6482,0.118233
6483,0.145133
6484,0.106709
6485,0.124214
6486,0.123809
6487,0.130882
6488,0.149323
6489,0.122197
6490,0.144045
6491,0.140778
6492,0.129543
6493,0.125016
6494,0.138306
6495,0.127151
6496,0.106512
6497,0.131471
6498,0.142177
6499,0.139716
6500,0.134528
6501,0.126196
6502,0.080458
6503,0.096057
6504,0.118537
6505,0.068285
6506,0.117103
6507,0.095231
6508,0.117891
6509,0.126372
6510,0.132520
6511,0.143741
6512,0.122543
6513,0.117303
6514,0.085299
6515,0.070547
6516,0.136566
6517,0.104857
6518,0.035337
6519,0.109112
6520,0.089746
6521,0.143644
6522,0.105401
6523,0.122705
6524,0.102737
6525,0.120515
6526,0.099522
6527,0.119995
6528,0.137745
6529,0.128853
6530,0.143118
6531,0.136537
6532,0.141589
6533,0.115669
6534,0.145946
6535,0.130537
6536,0.111588
6537,0.141934
6538,0.063018
6539,0.133244
6540,0.128059
6541,0.125686
6542,0.145012
6543,0.125383
6544,0.134331
